51
39
28
20
16
15
12
10
8
8
7
5
5
5
4
4
3
2
1
1
272
313
341
360
345
330
325
316
315
304
293
305
291
277
271
261
265
269
273
267
408
479
601
676
772
872
916
1028
1083
1136
1195
1199
1204
1223
1208
1226
1259
1258
1252
1261
1294
1314
1348
1326
1320
1383
1399
1404
1448
1492
1513
1503
1478
1521
1562
1543
1549
1505
1505
1504
1496
1451
1420
1418
1423
1422
1443
1484
1496
1500
1487
1486
1515
1511
1488
1487
1468
1457
1465
1485
1460
1450
1458
1467
1443
1424
1400
1364
1340
1324
1317
1309
1288
1289
1288
1276
1235
1214
1216
1213
1193
1179
1175
1169
1169
1125
1112
1124
1127
1125
1110
1080
1081
1043
1045
1037
1030
1028
1017
1030
1046
1054
1040
1025
1032
1027
991
971
966
944
922
915
901
891
882
862
827
813
798
781
765
764
752
758
739
740
729
737
744
741
763
766
753
766
783
784
793
796
797
784
783
794
797
798
857
842
849
852
853
876
899
908
907
893
882
878
857
846
863
868
899
894
889
907
922
943
927
941
927
925
918
945
937
935
924
907
904
899
912
895
868
843
815
825
806
811
813
822
823
802
776
782
765
778
761
742
745
723
742
739
716
731
760
737
737
743
749
758
743
737
750
748
711
717
727
707
685
683
672
711
719
717
733
718
723
721
750
773
816
802
837
838
849
875
878
898
940
925
925
897
890
886
890
897
904
887
893
904
908
888
859
820
805
789
789
779
773
786
817
789
776
779
795
780
767
799
811
790
814
855
906
927
983
991
1028
1042
1051
1072
1127
1161
1214
1237
1261
1286
1309
1362
1347
1414
1457
1482
1530
1551
1566
1563
1570
1567
1565
1557
1552
1542
1519
1512
1499
1491
1486
1483
1480
1479
1470
1467
1464
1456
1448
1444
1438
1433
1420
1406
1399
1386
1376
1368
1358
1349
1337
1324
1302
1282
1260
1247
1231
1210
1192
1175
1156
1133
1112
1083
1049
1002
970
935
900
863
825
805
781
755
729
701
681
655
636
617
600
580
555
537
522
505
487
475
464
447
436
426
415
404
400
396
389
381
376
366
358
352
347
339
332
326
319
312
301
292
289
275
269
268
261
260
254
250
244
238
235
224
221
216
216
214
209
204
198
197
194
193
193
188
186
186
182
180
177
174
169
167
165
164
158
156
154
153
153
152
150
144
137
135
133
131
131
131
129
127
123
122
118
116
114
113
111
109
108
106
106
105
104
102
101
100
99
99
99
96
95
95
95
95
93
92
92
91
90
90
89
89
89
88
86
86
86
86
86
86
86
86
85
83
82
82
81
80
79
78
77
75
73
73
72
72
71
71
71
70
69
68
68
68
68
67
67
67
67
67
66
66
65
64
63
63
63
62
59
59
59
59
58
58
58
57
57
56
54
54
53
53
53
53
52
52
52
52
52
50
49
49
49
48
47
46
46
45
45
45
45
45
45
44
